sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-AN-A0XV-01A	tumor	Primary Tumor	1.5365602583367266	2.5260530223161473
TCGA-AN-A0XW-01A	tumor	Primary Tumor	-0.603671813345809	-0.44900791760406655
TCGA-AO-A03L-01A	tumor	Primary Tumor	2.945988504615161	-0.5236636912684134
TCGA-AO-A03M-01B	tumor	Primary Tumor	-0.7478733735711525	-0.33611912470871363
TCGA-AO-A0JA-01A	tumor	Primary Tumor	2.1022138662810717	2.1140176435761675
TCGA-AO-A0JC-01A	tumor	Primary Tumor	-3.6301725990102556	0.20933652131481248
TCGA-AO-A0JF-01A	tumor	Primary Tumor	-1.193597498666282	-0.5614001511516686
TCGA-AO-A0JG-01A	tumor	Primary Tumor	1.3052242798419256	0.9726547146231114
TCGA-AO-A0JI-01A	tumor	Primary Tumor	2.7469525484411723	8.850048871119737
TCGA-AO-A0JJ-01A	tumor	Primary Tumor	0.707906299293538	0.5786939153959384
TCGA-AO-A125-01A	tumor	Primary Tumor	6.014880115822631	0.5664495283143073
TCGA-AO-A126-01A	tumor	Primary Tumor	1.760654366767459	2.7855039543884077
TCGA-AO-A12B-01A	tumor	Primary Tumor	3.1975040480472585	-0.9964706631614552
TCGA-AO-A12C-01A	tumor	Primary Tumor	2.933702929674876	2.976344841418652
TCGA-AO-A12E-01A	tumor	Primary Tumor	2.2671141136312163	3.2558951105654215
TCGA-AO-A12G-01A	tumor	Primary Tumor	2.5933700094142482	2.304023124174019
TCGA-AQ-A04L-01B	tumor	Primary Tumor	4.326474162794187	0.4524724946885763
TCGA-AQ-A0Y5-01A	tumor	Primary Tumor	0.8602270997663288	0.8591506401403799
TCGA-AQ-A1H2-01A	tumor	Primary Tumor	6.4639021461167845	-5.004526157415001
TCGA-AQ-A1H3-01A	tumor	Primary Tumor	0.7280618564763378	2.301336495557436
TCGA-AQ-A7U7-01A	tumor	Primary Tumor	-1.1457438746564763	1.7632008412060995
TCGA-AR-A0TR-01A	tumor	Primary Tumor	3.3021404563651746	-0.029247323989810902
TCGA-AR-A0TW-01A	tumor	Primary Tumor	2.870262017381115	0.0858384238308452
TCGA-AR-A0TZ-01A	tumor	Primary Tumor	4.293419443514007	6.584002951411536
TCGA-AR-A0U3-01A	tumor	Primary Tumor	5.523510382011007	2.5781016546755247
TCGA-AR-A1AK-01A	tumor	Primary Tumor	-0.10921630021006067	1.6039260660500598
TCGA-AR-A1AL-01A	tumor	Primary Tumor	0.042594502231474554	-1.3665180489253947
TCGA-AR-A1AM-01A	tumor	Primary Tumor	-0.48995830291838244	-2.3591624020004014
TCGA-AR-A1AN-01A	tumor	Primary Tumor	-0.2576882491440886	-1.7519228007761514
TCGA-AR-A1AP-01A	tumor	Primary Tumor	2.01663438825384	3.8322900331976775
TCGA-AR-A1AS-01A	tumor	Primary Tumor	4.730032074551417	-2.257919031618388
TCGA-AR-A1AU-01A	tumor	Primary Tumor	-0.586240322458299	0.05801251244076013
TCGA-AR-A1AX-01A	tumor	Primary Tumor	-2.8521105181257984	0.21374684027344626
TCGA-AR-A24L-01A	tumor	Primary Tumor	0.49156479261582686	-2.000077878272009
TCGA-AR-A24M-01A	tumor	Primary Tumor	1.796429051411108	0.6701610004475624
TCGA-AR-A24O-01A	tumor	Primary Tumor	-0.9434002780564479	-1.0899160907727306
TCGA-AR-A24P-01A	tumor	Primary Tumor	0.2900559516801341	2.6554562363650893
TCGA-AR-A24T-01A	tumor	Primary Tumor	-0.19061490949418186	4.433175748178503
TCGA-AR-A24V-01A	tumor	Primary Tumor	3.5304250385279916	-4.313622195156174
TCGA-AR-A24W-01A	tumor	Primary Tumor	-2.4387843347973224	-0.12362039499609351
TCGA-AR-A24X-01A	tumor	Primary Tumor	1.5191933830450288	3.2168492286799286
TCGA-AR-A252-01A	tumor	Primary Tumor	-2.2290861419729784	0.21190566887185797
TCGA-AR-A255-01A	tumor	Primary Tumor	2.8561131061700182	0.5757701343948236
TCGA-AR-A2LE-01A	tumor	Primary Tumor	3.3909680993264617	-2.195997327350209
TCGA-AR-A2LJ-01A	tumor	Primary Tumor	-2.322509644108567	0.9295278382083892
TCGA-AR-A2LM-01A	tumor	Primary Tumor	0.2047794182717712	0.19928047809777077
TCGA-AR-A2LN-01A	tumor	Primary Tumor	-0.28795220354892825	-0.6176695039225917
TCGA-AR-A2LO-01A	tumor	Primary Tumor	-2.027510931990677	0.8987436995551625
TCGA-AR-A5QM-01A	tumor	Primary Tumor	0.9233905423163932	2.312923284933989
TCGA-AR-A5QN-01A	tumor	Primary Tumor	0.4013967950339016	4.613569047200779
