sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-D8-A1Y1-01A	tumor	Primary Tumor	-3.460191420035875	-2.4552883926976166
TCGA-D8-A1Y2-01A	tumor	Primary Tumor	1.7140023280121488	-1.63631797499787
TCGA-D8-A1Y3-01A	tumor	Primary Tumor	-4.055511413177298	1.4277526332271337
TCGA-D8-A27E-01A	tumor	Primary Tumor	1.7604765288527884	-1.222347928854393
TCGA-D8-A27F-01A	tumor	Primary Tumor	3.378882129294094	-3.011564400917871
TCGA-D8-A27G-01A	tumor	Primary Tumor	-1.643425049770269	2.709186521935967
TCGA-D8-A27H-01A	tumor	Primary Tumor	2.0864622797498114	-0.3531993604466189
TCGA-D8-A27I-01A	tumor	Primary Tumor	1.4825888016829334	-0.08373779380773697
TCGA-D8-A27K-01A	tumor	Primary Tumor	0.4847300702373381	2.7900304926248745
TCGA-D8-A27L-01A	tumor	Primary Tumor	0.22017259939910058	-1.864177800305767
TCGA-D8-A27M-01A	tumor	Primary Tumor	2.543500696016385	-2.095763953522434
TCGA-D8-A27N-01A	tumor	Primary Tumor	-1.025262628585492	1.2595112651548726
TCGA-D8-A27P-01A	tumor	Primary Tumor	0.2948358532037899	-0.8727153058534625
TCGA-D8-A27R-01A	tumor	Primary Tumor	0.8071603742610348	0.4789021509336812
TCGA-D8-A27T-01A	tumor	Primary Tumor	-3.3905621702044217	-2.098972258773637
TCGA-D8-A27V-01A	tumor	Primary Tumor	-2.954341713827491	-3.193117860249685
TCGA-D8-A27W-01A	tumor	Primary Tumor	-1.700196136132582	2.1198751529417446
TCGA-D8-A3Z5-01A	tumor	Primary Tumor	-0.13078913653170296	0.2818241941535006
TCGA-D8-A3Z6-01A	tumor	Primary Tumor	-2.4363403250979947	0.23071985034450118
TCGA-D8-A4Z1-01A	tumor	Primary Tumor	2.940742418968646	0.033766092259467084
TCGA-D8-A73U-01A	tumor	Primary Tumor	1.7891788053966555	-0.1981375873196329
TCGA-D8-A73W-01A	tumor	Primary Tumor	-1.676499166693146	-1.6799122667163138
TCGA-D8-A73X-01A	tumor	Primary Tumor	-0.8684744400655379	3.2930483880442076
TCGA-E2-A105-01A	tumor	Primary Tumor	-6.08527729899035	2.1880537321510385
TCGA-E2-A106-01A	tumor	Primary Tumor	-3.394230803944135	0.37220411855682317
TCGA-E2-A107-01A	tumor	Primary Tumor	-2.5569349660171836	1.4432320622682098
TCGA-E2-A108-01A	tumor	Primary Tumor	3.660790365835297	1.180499284480122
TCGA-E2-A109-01A	tumor	Primary Tumor	-6.285256945999634	0.6105393401220188
TCGA-E2-A10B-01A	tumor	Primary Tumor	-1.3006210036755952	3.115052823151176
TCGA-E2-A10C-01A	tumor	Primary Tumor	-3.4067636398845536	-1.0134976514820135
TCGA-E2-A10E-01A	tumor	Primary Tumor	-2.8822986762088934	4.616242148587525
TCGA-E2-A10F-01A	tumor	Primary Tumor	-1.0997816104675748	2.253046204074238
TCGA-E2-A14N-01A	tumor	Primary Tumor	4.396364960176697	0.1799856818841205
TCGA-E2-A14U-01A	tumor	Primary Tumor	2.8299556602319247	0.972392111153915
TCGA-E2-A15I-01A	tumor	Primary Tumor	-1.969771465853087	-4.148901612955351
TCGA-E2-A15J-01A	tumor	Primary Tumor	-3.002698541467488	3.149677847847595
TCGA-E2-A15K-01A	tumor	Primary Tumor	-4.16933403639391	-7.009501554152842
TCGA-E2-A1AZ-01A	tumor	Primary Tumor	3.378000077471417	-0.9907434275187575
TCGA-E2-A1B0-01A	tumor	Primary Tumor	-0.0514825224294124	-3.6268065357702954
TCGA-E2-A1B1-01A	tumor	Primary Tumor	3.163449628172623	-0.0555974359645058
TCGA-E2-A1B4-01A	tumor	Primary Tumor	-3.3414189795647387	-1.18099139080543
TCGA-E2-A1B5-01A	tumor	Primary Tumor	3.346337914146462	1.7772288734009944
TCGA-E2-A1B6-01A	tumor	Primary Tumor	4.675784832602357	-0.9093709604057056
TCGA-E2-A1BC-01A	tumor	Primary Tumor	0.008201612229397689	1.3172025893404053
TCGA-E2-A1BD-01A	tumor	Primary Tumor	-2.744077979112435	3.3028986905249194
TCGA-E2-A1IE-01A	tumor	Primary Tumor	-4.138332504085243	0.1902972797883302
TCGA-E2-A1IF-01A	tumor	Primary Tumor	1.4700328027772067	-1.7729262982483731
TCGA-E2-A1IG-01A	tumor	Primary Tumor	-4.76974813597206	-2.1995531785423594
TCGA-E2-A1IH-01A	tumor	Primary Tumor	-0.050163397395689986	0.6279117858561594
TCGA-E2-A1II-01A	tumor	Primary Tumor	2.8307923344174317	-0.8205453275637907
TCGA-E2-A1IJ-01A	tumor	Primary Tumor	0.7075820497844304	0.32976886999658217
TCGA-E2-A1IK-01A	tumor	Primary Tumor	1.4709535544450223	-2.3228289458820837
TCGA-E2-A1IL-01A	tumor	Primary Tumor	-1.3200754803877595	-0.4064733798438827
TCGA-E2-A1IN-01A	tumor	Primary Tumor	-2.931795279158505	-2.7079189663396854
TCGA-E2-A1IO-01A	tumor	Primary Tumor	-0.22582527675919387	-1.601065397704844
TCGA-E2-A1IU-01A	tumor	Primary Tumor	-2.289734180573799	-1.8913870875042955
TCGA-E2-A1L6-01A	tumor	Primary Tumor	0.1567345268171655	0.09073141920333642
TCGA-E2-A1L7-01A	tumor	Primary Tumor	0.17039615789371704	4.459182120615072
TCGA-E2-A1L8-01A	tumor	Primary Tumor	-3.1920145579815307	-2.7251802409225987
TCGA-E2-A1L9-01A	tumor	Primary Tumor	-0.8545511665772203	-0.3825315542159462
TCGA-E2-A1LA-01A	tumor	Primary Tumor	-2.50329933147443	-5.108442471658859
TCGA-E2-A1LB-01A	tumor	Primary Tumor	0.2858232932726018	1.5319777210212597
TCGA-E2-A1LE-01A	tumor	Primary Tumor	-0.11990958759706195	2.0080722842161673
TCGA-E2-A1LG-01A	tumor	Primary Tumor	1.8173711156280123	-6.324384663007292
TCGA-E2-A1LH-01A	tumor	Primary Tumor	3.417741695337302	-0.047004305751030914
TCGA-E2-A1LI-01A	tumor	Primary Tumor	2.870505822521069	-2.0372426151640597
TCGA-E2-A1LK-01A	tumor	Primary Tumor	0.5813168964740456	2.589104030795456
TCGA-E2-A1LL-01A	tumor	Primary Tumor	-0.8696947902901819	-3.8894239669229576
TCGA-E2-A1LS-01A	tumor	Primary Tumor	0.85088311100349	-1.8959548753370106
TCGA-E2-A2P5-01A	tumor	Primary Tumor	-3.5421198528387987	0.4372677364065647
TCGA-E2-A2P6-01A	tumor	Primary Tumor	-4.59225329444863	0.5757018538705609
TCGA-E2-A3DX-01A	tumor	Primary Tumor	2.2763616157859556	-0.1660900557313096
TCGA-E2-A56Z-01A	tumor	Primary Tumor	-4.740750794402662	-1.1167464849229383
TCGA-E2-A570-01A	tumor	Primary Tumor	-0.8632690875641816	0.25605995584998636
TCGA-E2-A572-01A	tumor	Primary Tumor	-3.320702177986201	-0.2221421384942775
TCGA-E2-A573-01A	tumor	Primary Tumor	3.905096932710887	-0.8948721370098092
TCGA-E2-A574-01A	tumor	Primary Tumor	0.23243626665766542	-4.3672752397246475
TCGA-E2-A576-01A	tumor	Primary Tumor	-4.534837272363704	3.7554676836297576
TCGA-E2-A9RU-01A	tumor	Primary Tumor	-3.3483310012237864	5.345893711766709
TCGA-E9-A1N3-01A	tumor	Primary Tumor	-1.6902232589537103	-2.3465021886332584
TCGA-E9-A1N4-01A	tumor	Primary Tumor	-1.3598994102313613	-3.424231904720245
TCGA-E9-A1N5-01A	tumor	Primary Tumor	-0.7180391193770143	1.6366781550801368
TCGA-E9-A1N6-01A	tumor	Primary Tumor	-0.5405241405013442	-0.12470754082113429
TCGA-E9-A1N8-01A	tumor	Primary Tumor	4.142436307481981	-1.8013987125315496
TCGA-E9-A1N9-01A	tumor	Primary Tumor	0.28985015167007033	1.7194441372782108
TCGA-E9-A1NA-01A	tumor	Primary Tumor	-2.8694793823832034	5.377832006708729
TCGA-E9-A1NC-01A	tumor	Primary Tumor	3.156503232304226	-2.8436011829545147
TCGA-E9-A1ND-01A	tumor	Primary Tumor	2.0254524391865867	-0.24028873270118556
TCGA-E9-A1NE-01A	tumor	Primary Tumor	2.9771184217336533	0.7940158552319813
TCGA-E9-A1NF-01A	tumor	Primary Tumor	-0.6512052060487733	0.8943760362692122
TCGA-E9-A1NG-01A	tumor	Primary Tumor	1.6034700976894531	-2.501370633091562
TCGA-E9-A1NH-01A	tumor	Primary Tumor	-0.8566412827337633	1.983912875358977
TCGA-E9-A1NI-01A	tumor	Primary Tumor	-4.096648327305006	0.397632833361418
TCGA-E9-A1QZ-01A	tumor	Primary Tumor	1.3837735307980592	-1.5059469762215252
TCGA-E9-A1R0-01A	tumor	Primary Tumor	-1.5739387174176938	-1.0673178458803585
TCGA-E9-A1R2-01A	tumor	Primary Tumor	-0.2871897060551173	2.153942293730595
TCGA-E9-A1R3-01A	tumor	Primary Tumor	-0.7040437518628435	-3.7984342944475142
TCGA-E9-A1R4-01A	tumor	Primary Tumor	-0.46792188324358	-1.456519677177275
TCGA-E9-A1R5-01A	tumor	Primary Tumor	-1.7074374459713095	3.6474126242178495
TCGA-E9-A1R6-01A	tumor	Primary Tumor	-4.366910136790553	2.61813998173749
TCGA-E9-A1R7-01A	tumor	Primary Tumor	-2.5079007715633703	1.2375933193325932
TCGA-E9-A1RA-01A	tumor	Primary Tumor	1.23321450674059	1.070699620579025
TCGA-E9-A1RB-01A	tumor	Primary Tumor	-0.8577139409510823	-2.2120807793186854
TCGA-E9-A1RC-01A	tumor	Primary Tumor	-2.5052437661346527	5.289441550286989
TCGA-E9-A1RD-01A	tumor	Primary Tumor	-1.8866740425227113	0.9353976847360286
TCGA-E9-A1RE-01A	tumor	Primary Tumor	-5.737546600826065	0.7524667170597447
TCGA-E9-A1RF-01A	tumor	Primary Tumor	-2.0722999001816804	1.009024365544538
TCGA-E9-A1RG-01A	tumor	Primary Tumor	-3.172362363220426	-5.600881595708914
TCGA-E9-A1RH-01A	tumor	Primary Tumor	-0.8180623038381221	-3.315785206744818
TCGA-E9-A1RI-01A	tumor	Primary Tumor	0.3327072741252714	2.063991143582574
TCGA-E9-A226-01A	tumor	Primary Tumor	-1.211413711669724	-0.7299131410175945
TCGA-E9-A227-01A	tumor	Primary Tumor	-0.2198540248502308	-2.374005257992323
TCGA-E9-A228-01A	tumor	Primary Tumor	-2.214188907309701	3.8757127503247313
TCGA-E9-A229-01A	tumor	Primary Tumor	-0.8036327308505826	-0.7535548711910801
TCGA-E9-A22A-01A	tumor	Primary Tumor	1.4705655421313972	1.619156969887857
TCGA-E9-A22B-01A	tumor	Primary Tumor	-1.309898379003584	2.738120727851712
TCGA-E9-A22D-01A	tumor	Primary Tumor	-0.40801501267837603	1.8908428840819498
TCGA-E9-A22E-01A	tumor	Primary Tumor	-0.5168064507285728	-2.5906757693286755
TCGA-E9-A22G-01A	tumor	Primary Tumor	1.4404795540503315	-3.0719786353474023
TCGA-E9-A22H-01A	tumor	Primary Tumor	-2.3646375791773684	-0.1725925499937295
TCGA-E9-A243-01A	tumor	Primary Tumor	3.4335730825115927	-1.5804111358943091
TCGA-E9-A244-01A	tumor	Primary Tumor	2.3135053064522717	-2.4914074877408114
TCGA-E9-A245-01A	tumor	Primary Tumor	-1.4974316200600348	-2.7017198290865574
TCGA-E9-A247-01A	tumor	Primary Tumor	-3.2215301744851312	5.150497343305215
TCGA-E9-A248-01A	tumor	Primary Tumor	1.5912063545703752	-3.5005209350104636
TCGA-E9-A249-01A	tumor	Primary Tumor	-1.4842087177099264	1.3414720806332727
TCGA-E9-A24A-01A	tumor	Primary Tumor	0.9895371769562441	-1.138844405634261
TCGA-E9-A295-01A	tumor	Primary Tumor	-2.3632064844666942	2.2605636151017827
TCGA-E9-A2JS-01A	tumor	Primary Tumor	-2.5004337500399805	4.532823260632424
TCGA-E9-A2JT-01A	tumor	Primary Tumor	3.9636757075862543	0.575053048471592
TCGA-E9-A3HO-01A	tumor	Primary Tumor	-2.7565937267037235	0.7332570748994064
TCGA-E9-A3Q9-01A	tumor	Primary Tumor	-3.5607247054741986	-5.9482246067817925
TCGA-E9-A3QA-01A	tumor	Primary Tumor	4.150684577977265	-1.0309199133083882
TCGA-E9-A3X8-01A	tumor	Primary Tumor	1.4445899599778773	1.2527588264464333
TCGA-E9-A54X-01A	tumor	Primary Tumor	-0.3497776777385586	-1.6457038038986156
TCGA-E9-A54Y-01A	tumor	Primary Tumor	-7.530588174234537	-2.8515261035209067
TCGA-E9-A5FK-01A	tumor	Primary Tumor	1.3039012941076396	1.6194143238205032
TCGA-E9-A5FL-01A	tumor	Primary Tumor	3.5334285928737983	-1.5409612141297084
TCGA-E9-A5UO-01A	tumor	Primary Tumor	-6.874755322083407	0.01711836269675795
TCGA-E9-A5UP-01A	tumor	Primary Tumor	-2.7688775670744254	1.9872797630815833
TCGA-E9-A6HE-01A	tumor	Primary Tumor	-1.1512670073393414	2.4220931885933936
TCGA-EW-A1IW-01A	tumor	Primary Tumor	-0.2593164845905881	4.6101811769673295
TCGA-EW-A1IX-01A	tumor	Primary Tumor	-0.21393487852303075	-1.8116428384297236
TCGA-EW-A1IY-01A	tumor	Primary Tumor	1.5784559220501129	1.4584619413800424
TCGA-EW-A1IZ-01A	tumor	Primary Tumor	0.46979212988381774	0.32369955189182004
TCGA-EW-A1J1-01A	tumor	Primary Tumor	-3.066094395541897	-5.20074760611289
TCGA-EW-A1J2-01A	tumor	Primary Tumor	-0.35626056537097234	0.6381634722125386
TCGA-EW-A1J3-01A	tumor	Primary Tumor	-3.0452234111273886	-0.2441099749632964
TCGA-EW-A1J5-01A	tumor	Primary Tumor	-3.649778138160637	-0.41701342899562044
TCGA-EW-A1J6-01A	tumor	Primary Tumor	-1.6869646174477537	-2.1133882141632188
TCGA-EW-A1OV-01A	tumor	Primary Tumor	-0.3328392513583208	-0.8505655872690774
TCGA-EW-A1OW-01A	tumor	Primary Tumor	1.7320504428326782	-5.480386523211688
TCGA-EW-A1OX-01A	tumor	Primary Tumor	-5.226855998150821	2.9216542865785176
TCGA-EW-A1OY-01A	tumor	Primary Tumor	-5.075816777532641	-5.685507362017819
TCGA-EW-A1OZ-01A	tumor	Primary Tumor	-3.5027753884745696	3.5265672609828504
TCGA-EW-A1P0-01A	tumor	Primary Tumor	-3.67020442681602	-1.8314134481309206
TCGA-EW-A1P1-01A	tumor	Primary Tumor	4.383429918613753	1.2378420198701328
TCGA-EW-A1P3-01A	tumor	Primary Tumor	-2.0895989465852485	0.10996542299802912
TCGA-EW-A1P4-01A	tumor	Primary Tumor	3.2431891077284676	-1.3917428728263945
TCGA-EW-A1P5-01A	tumor	Primary Tumor	-1.7623054409806782	1.4290873933269974
TCGA-EW-A1P6-01A	tumor	Primary Tumor	-2.7600045398373956	-4.502311334090892
TCGA-EW-A1P7-01A	tumor	Primary Tumor	4.313045830201191	-1.5140182962102948
TCGA-EW-A1P8-01A	tumor	Primary Tumor	4.06906235479415	-1.768781790606643
TCGA-EW-A1PA-01A	tumor	Primary Tumor	-1.755992398120164	0.782656900717974
TCGA-EW-A1PB-01A	tumor	Primary Tumor	3.0823462718429395	0.47050541232731324
TCGA-EW-A1PC-01B	tumor	Primary Tumor	-5.951217331646384	-0.5399323462359958
TCGA-EW-A1PD-01A	tumor	Primary Tumor	-0.7295126466395666	0.582512922469413
TCGA-EW-A1PE-01A	tumor	Primary Tumor	-1.3838720774659878	-1.4779116301990203
TCGA-EW-A1PF-01A	tumor	Primary Tumor	0.964994250923618	0.8266784149253519
TCGA-EW-A1PG-01A	tumor	Primary Tumor	2.639266714476803	-0.5830826099636852
TCGA-EW-A1PH-01A	tumor	Primary Tumor	0.9700923963554463	-5.973058087008112
TCGA-EW-A2FR-01A	tumor	Primary Tumor	2.680313058258077	-0.13943954590283986
TCGA-EW-A2FS-01A	tumor	Primary Tumor	-1.552905448436105	0.17241033240726641
TCGA-EW-A2FV-01A	tumor	Primary Tumor	-0.7687231780453541	-0.43801017687090765
TCGA-EW-A2FW-01A	tumor	Primary Tumor	-3.1042685806929335	-0.7830442790125047
TCGA-EW-A3E8-01B	tumor	Primary Tumor	-1.0852762947894372	1.8170770267193523
TCGA-EW-A3U0-01A	tumor	Primary Tumor	3.0947467621056037	-3.0692515628505523
TCGA-EW-A423-01A	tumor	Primary Tumor	-4.613953983919396	1.962097113999353
TCGA-EW-A424-01A	tumor	Primary Tumor	-1.7446007140970847	4.040678889764093
TCGA-EW-A6S9-01A	tumor	Primary Tumor	-1.3879443985826767	0.31377465602600013
TCGA-EW-A6SA-01A	tumor	Primary Tumor	-6.895988762203379	3.2609766212896814
TCGA-EW-A6SB-01A	tumor	Primary Tumor	2.2626087782138513	-1.8828966467369987
TCGA-EW-A6SC-01A	tumor	Primary Tumor	-3.587194189346892	-4.344220261394378
TCGA-EW-A6SD-01A	tumor	Primary Tumor	1.4700775040793872	0.036278320854531615
TCGA-GI-A2C8-01A	tumor	Primary Tumor	-1.7904931147449712	1.9313221677981627
TCGA-GI-A2C9-01A	tumor	Primary Tumor	1.8008599647179546	-1.101751026436786
TCGA-GM-A2D9-01A	tumor	Primary Tumor	-3.260373120367106	2.1815627692509354
TCGA-GM-A2DA-01A	tumor	Primary Tumor	-1.9733835106583764	-5.215187207080807
TCGA-GM-A2DB-01A	tumor	Primary Tumor	0.6241926710016685	-2.0682587688456953
TCGA-GM-A2DC-01A	tumor	Primary Tumor	-2.859609829432319	2.322041629726041
TCGA-GM-A2DD-01A	tumor	Primary Tumor	-0.4568676469007288	-1.212017509353266
TCGA-GM-A2DF-01A	tumor	Primary Tumor	2.1982251318697434	-0.532090487928121
TCGA-GM-A2DH-01A	tumor	Primary Tumor	0.8044812398929204	1.450678094577927
TCGA-GM-A2DI-01A	tumor	Primary Tumor	3.0257262418137927	-0.3014102636222905
TCGA-GM-A2DK-01A	tumor	Primary Tumor	0.2022831308061562	0.38938981105530035
TCGA-GM-A2DL-01A	tumor	Primary Tumor	-1.2384384581689434	0.5889898567700372
TCGA-GM-A2DM-01A	tumor	Primary Tumor	0.6619793185173165	-0.2591537027180918
TCGA-GM-A2DN-01A	tumor	Primary Tumor	1.0854049460536415	0.679705996853802
TCGA-GM-A2DO-01A	tumor	Primary Tumor	1.3835723740880237	-1.0333793376210367
TCGA-GM-A3NW-01A	tumor	Primary Tumor	-3.971340887196797	0.47901302673251184
TCGA-GM-A3NY-01A	tumor	Primary Tumor	-2.3662444128736637	2.664475084271732
TCGA-GM-A3XG-01A	tumor	Primary Tumor	4.279410238957234	0.8976375235116322
TCGA-GM-A3XL-01A	tumor	Primary Tumor	3.2729337148838167	1.9485227806316325
TCGA-GM-A3XN-01A	tumor	Primary Tumor	1.67187228790594	1.0522505942253655
TCGA-GM-A4E0-01A	tumor	Primary Tumor	1.860079601387594	0.09318339373921637
TCGA-GM-A5PV-01A	tumor	Primary Tumor	-1.5023579566560294	-1.8489209310169659
TCGA-GM-A5PX-01A	tumor	Primary Tumor	-0.6049948641135385	0.05911299547916212
TCGA-HN-A2NL-01A	tumor	Primary Tumor	1.8989311326809692	2.103306090672157
TCGA-HN-A2OB-01A	tumor	Primary Tumor	1.0462196170598783	0.513928146489606
TCGA-JL-A3YW-01A	tumor	Primary Tumor	0.80778918879134	1.511521680192331
TCGA-JL-A3YX-01A	tumor	Primary Tumor	-2.7744445870538157	-0.3648242106393406
TCGA-LD-A66U-01A	tumor	Primary Tumor	-0.1748149811256423	0.9657498629323849
TCGA-LD-A74U-01A	tumor	Primary Tumor	0.7633195714983437	0.822823520258393
TCGA-LD-A7W5-01A	tumor	Primary Tumor	-0.36324265610947737	1.3104933795225056
TCGA-LD-A7W6-01A	tumor	Primary Tumor	-1.9355016569468466	0.8194273409388931
TCGA-LD-A9QF-01A	tumor	Primary Tumor	3.5880681620486556	0.3490216988011416
TCGA-LL-A440-01A	tumor	Primary Tumor	3.458593583667626	0.23703821599196265
TCGA-LL-A441-01A	tumor	Primary Tumor	3.8424490746601623	0.12641373924512134
TCGA-LL-A442-01A	tumor	Primary Tumor	-2.581871384762316	-4.19102419666152
TCGA-LL-A50Y-01A	tumor	Primary Tumor	-2.0976982586424358	3.1675738452667437
TCGA-LL-A5YL-01A	tumor	Primary Tumor	-0.32535461359438334	4.867191358355362
TCGA-LL-A5YM-01A	tumor	Primary Tumor	-4.295038065710339	3.440694516122373
TCGA-LL-A5YN-01A	tumor	Primary Tumor	0.3452156698860484	-0.5440871544521602
TCGA-LL-A5YO-01A	tumor	Primary Tumor	3.99248322691604	0.7206123809941694
TCGA-LL-A5YP-01A	tumor	Primary Tumor	3.722487093133296	-2.340734311859079
TCGA-LL-A6FP-01A	tumor	Primary Tumor	-9.638914818993424	-6.976453319755673
TCGA-LL-A6FQ-01A	tumor	Primary Tumor	-6.87917237911987	-2.135191012783335
TCGA-LL-A6FR-01A	tumor	Primary Tumor	3.0316391298603707	-3.4568327485212267
TCGA-LL-A73Y-01A	tumor	Primary Tumor	4.316455757789467	-1.3667000180224063
TCGA-LL-A73Z-01A	tumor	Primary Tumor	2.763449226450754	1.0966055095086509
TCGA-LL-A740-01A	tumor	Primary Tumor	-0.8475605745347158	3.505134036849781
TCGA-LL-A7SZ-01A	tumor	Primary Tumor	-1.0226425881748158	-2.5313184812990484
TCGA-LL-A7T0-01A	tumor	Primary Tumor	-2.8164901897804615	2.8205772620572613
TCGA-LL-A8F5-01A	tumor	Primary Tumor	1.4172164601153159	0.07105006814630178
TCGA-LL-A9Q3-01A	tumor	Primary Tumor	-2.6492044637218783	2.0378574146192974
TCGA-LQ-A4E4-01A	tumor	Primary Tumor	-4.113017907460962	2.543832006392457
TCGA-MS-A51U-01A	tumor	Primary Tumor	1.2076173286005818	-0.2752356139054341
TCGA-OK-A5Q2-01A	tumor	Primary Tumor	1.274036256928165	2.1379623978743387
TCGA-OL-A5D6-01A	tumor	Primary Tumor	1.0314190140149901	3.0821235690135373
TCGA-OL-A5D7-01A	tumor	Primary Tumor	1.844474946817382	2.5244453019089503
TCGA-OL-A5D8-01A	tumor	Primary Tumor	-3.968641605016682	5.425243396654571
TCGA-OL-A5DA-01A	tumor	Primary Tumor	-1.3339625302750937	1.8110402414286222
TCGA-OL-A5RU-01A	tumor	Primary Tumor	0.5988511359108666	-0.6296394470808822
TCGA-OL-A5RV-01A	tumor	Primary Tumor	0.829508261334582	0.5476871292936737
TCGA-OL-A5RW-01A	tumor	Primary Tumor	3.8385882190839604	0.48601885517685495
TCGA-OL-A5RX-01A	tumor	Primary Tumor	1.0050489771571514	1.3634403832311954
TCGA-OL-A5RY-01A	tumor	Primary Tumor	3.704501690054917	0.6490562251971016
TCGA-OL-A5RZ-01A	tumor	Primary Tumor	-3.747093158185256	-2.592779914456347
TCGA-OL-A5S0-01A	tumor	Primary Tumor	4.336958000898399	0.06239293486970841
TCGA-OL-A66H-01A	tumor	Primary Tumor	-1.3983326383894379	-0.9142911069694019
TCGA-OL-A66I-01A	tumor	Primary Tumor	3.8569983996253487	2.412707005590928
TCGA-OL-A66J-01A	tumor	Primary Tumor	-3.594627137637326	-3.290178914267148
TCGA-OL-A66K-01A	tumor	Primary Tumor	-2.1568969248808356	2.110292128114213
TCGA-OL-A66L-01A	tumor	Primary Tumor	-1.3594644565642098	3.1077440995766743
TCGA-OL-A66N-01A	tumor	Primary Tumor	-0.5260908774892339	2.5180626422868717
TCGA-OL-A66O-01A	tumor	Primary Tumor	-5.89319095471804	2.146250672345717
TCGA-OL-A66P-01A	tumor	Primary Tumor	0.9519524600932678	-0.4226723274767149
TCGA-OL-A6VO-01A	tumor	Primary Tumor	2.452387035156352	-1.853272975339044
TCGA-OL-A6VQ-01A	tumor	Primary Tumor	-0.02670131235671718	0.13281021198475565
TCGA-OL-A6VR-01A	tumor	Primary Tumor	-0.4073051915008853	1.5950976248879807
TCGA-OL-A97C-01A	tumor	Primary Tumor	3.0167671945340437	-2.030151211860215
TCGA-PE-A5DC-01A	tumor	Primary Tumor	-4.332595964167868	-2.078628016589158
TCGA-PE-A5DD-01A	tumor	Primary Tumor	-3.861427174033885	5.613330553082959
TCGA-PE-A5DE-01A	tumor	Primary Tumor	-0.7755050029206401	-0.39666159718675487
TCGA-PL-A8LV-01A	tumor	Primary Tumor	2.257747778787075	-1.500744388949869
TCGA-PL-A8LX-01A	tumor	Primary Tumor	-1.115394234545319	-0.3342344251071468
TCGA-PL-A8LY-01A	tumor	Primary Tumor	5.321282127212133	-0.5366447372965377
TCGA-PL-A8LZ-01A	tumor	Primary Tumor	4.000242650444818	-0.47272665911672657
TCGA-S3-A6ZF-01A	tumor	Primary Tumor	-1.8489410027799604	0.6663544542639547
TCGA-S3-A6ZG-01A	tumor	Primary Tumor	-3.5456282397548025	3.1655266179003245
TCGA-S3-A6ZH-01A	tumor	Primary Tumor	-4.920758338776108	-4.13037980156719
TCGA-S3-AA0Z-01A	tumor	Primary Tumor	2.946988977962783	0.9583472114689335
TCGA-S3-AA10-01A	tumor	Primary Tumor	2.90705151193784	-2.9180927099797116
TCGA-S3-AA11-01A	tumor	Primary Tumor	-3.861851177120151	2.5570388026930058
TCGA-S3-AA12-01A	tumor	Primary Tumor	-8.654769132121483	-7.405407949348686
TCGA-S3-AA14-01A	tumor	Primary Tumor	-0.7868220333695286	0.06810369201359444
TCGA-S3-AA15-01A	tumor	Primary Tumor	3.618637666786106	-2.2417540817843076
TCGA-S3-AA17-01A	tumor	Primary Tumor	-0.8412704264104244	2.1687752350796874
TCGA-UL-AAZ6-01A	tumor	Primary Tumor	-5.461659109424748	3.2526722074828243
TCGA-UU-A93S-01A	tumor	Primary Tumor	-3.182523298046161	-3.9748635459871102
TCGA-V7-A7HQ-01A	tumor	Primary Tumor	-1.735238596968023	-0.668763550598731
TCGA-W8-A86G-01A	tumor	Primary Tumor	0.9999973758460617	2.1435330756157667
TCGA-WT-AB41-01A	tumor	Primary Tumor	0.2433327711445395	1.5325661140624365
TCGA-WT-AB44-01A	tumor	Primary Tumor	-1.242077333922498	2.035457143421701
TCGA-XX-A899-01A	tumor	Primary Tumor	1.3283260285121594	1.8126311725626387
TCGA-XX-A89A-01A	tumor	Primary Tumor	0.1831784182332978	-2.703433872341814
TCGA-Z7-A8R5-01A	tumor	Primary Tumor	1.9666869170358543	0.9291164836703477
TCGA-Z7-A8R6-01A	tumor	Primary Tumor	-3.9759696007137655	-3.5440187538188734
