method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypermethylated	GO:2000147	BP	positive regulation of cell motility	616	193	7.77152120259693e-06	0.000596157334476008
missMethyl_gometh	GO	hypermethylated	GO:2000152	BP	regulation of ubiquitin-specific protease activity	3	1	0.54382375927997	1
missMethyl_gometh	GO	hypermethylated	GO:2000155	BP	positive regulation of cilium-dependent cell motility	15	4	0.275649181394164	1
missMethyl_gometh	GO	hypermethylated	GO:2000156	BP	regulation of retrograde vesicle-mediated transport, Golgi to ER	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000157	BP	negative regulation of ubiquitin-specific protease activity	1	0	1.00000000002891	1
missMethyl_gometh	GO	hypermethylated	GO:2000158	BP	positive regulation of ubiquitin-specific protease activity	1	1	0.134567279230332	0.903918743826839
missMethyl_gometh	GO	hypermethylated	GO:2000169	BP	regulation of peptidyl-cysteine S-nitrosylation	11	4	0.326376662165986	1
missMethyl_gometh	GO	hypermethylated	GO:2000170	BP	positive regulation of peptidyl-cysteine S-nitrosylation	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000171	BP	negative regulation of dendrite development	8	3	0.428813347700079	1
missMethyl_gometh	GO	hypermethylated	GO:2000172	BP	regulation of branching morphogenesis of a nerve	6	3	0.250930609744205	1
missMethyl_gometh	GO	hypermethylated	GO:2000173	BP	negative regulation of branching morphogenesis of a nerve	1	1	0.427700991003642	1
missMethyl_gometh	GO	hypermethylated	GO:2000174	BP	regulation of pro-T cell differentiation	1	0	1.00000000000086	1
missMethyl_gometh	GO	hypermethylated	GO:2000176	BP	positive regulation of pro-T cell differentiation	1	0	1.00000000000086	1
missMethyl_gometh	GO	hypermethylated	GO:2000177	BP	regulation of neural precursor cell proliferation	102	51	3.07137238764004e-06	0.000258688071325893
missMethyl_gometh	GO	hypermethylated	GO:2000178	BP	negative regulation of neural precursor cell proliferation	26	11	0.122604723067957	0.864328576341881
missMethyl_gometh	GO	hypermethylated	GO:2000179	BP	positive regulation of neural precursor cell proliferation	64	36	2.87694362532556e-06	0.000243226584836958
missMethyl_gometh	GO	hypermethylated	GO:2000180	BP	negative regulation of androgen biosynthetic process	1	0	1.00000000000696	1
missMethyl_gometh	GO	hypermethylated	GO:2000181	BP	negative regulation of blood vessel morphogenesis	160	38	0.0980834146531955	0.77539196255829
missMethyl_gometh	GO	hypermethylated	GO:2000182	BP	regulation of progesterone biosynthetic process	3	1	0.674398620397165	1
missMethyl_gometh	GO	hypermethylated	GO:2000184	BP	positive regulation of progesterone biosynthetic process	1	0	1.00000000002663	1
missMethyl_gometh	GO	hypermethylated	GO:2000185	BP	regulation of phosphate transmembrane transport	1	0	1.00000000000701	1
missMethyl_gometh	GO	hypermethylated	GO:2000187	BP	positive regulation of phosphate transmembrane transport	1	0	1.00000000000701	1
missMethyl_gometh	GO	hypermethylated	GO:2000191	BP	regulation of fatty acid transport	33	11	0.0771229535591972	0.683760447780077
missMethyl_gometh	GO	hypermethylated	GO:2000192	BP	negative regulation of fatty acid transport	8	2	0.698173676630405	1
missMethyl_gometh	GO	hypermethylated	GO:2000193	BP	positive regulation of fatty acid transport	23	9	0.0118636569823473	0.211618925981296
missMethyl_gometh	GO	hypermethylated	GO:2000194	BP	regulation of female gonad development	7	3	0.28268357543105	1
missMethyl_gometh	GO	hypermethylated	GO:2000195	BP	negative regulation of female gonad development	3	3	0.0490552987748087	0.531962688165931
missMethyl_gometh	GO	hypermethylated	GO:2000196	BP	positive regulation of female gonad development	1	0	1.00000000000125	1
missMethyl_gometh	GO	hypermethylated	GO:2000197	BP	regulation of ribonucleoprotein complex localization	11	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000198	BP	negative regulation of ribonucleoprotein complex localization	1	0	0.999999999991941	1
missMethyl_gometh	GO	hypermethylated	GO:2000199	BP	positive regulation of ribonucleoprotein complex localization	1	0	1.00000000000999	1
missMethyl_gometh	GO	hypermethylated	GO:2000200	BP	regulation of ribosomal subunit export from nucleus	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000201	BP	negative regulation of ribosomal subunit export from nucleus	1	0	0.999999999991941	1
missMethyl_gometh	GO	hypermethylated	GO:2000202	BP	positive regulation of ribosomal subunit export from nucleus	1	0	1.00000000000999	1
missMethyl_gometh	GO	hypermethylated	GO:2000203	BP	regulation of ribosomal large subunit export from nucleus	1	0	0.999999999991941	1
missMethyl_gometh	GO	hypermethylated	GO:2000204	BP	negative regulation of ribosomal large subunit export from nucleus	1	0	0.999999999991941	1
missMethyl_gometh	GO	hypermethylated	GO:2000206	BP	regulation of ribosomal small subunit export from nucleus	1	0	1.00000000000999	1
missMethyl_gometh	GO	hypermethylated	GO:2000208	BP	positive regulation of ribosomal small subunit export from nucleus	1	0	1.00000000000999	1
missMethyl_gometh	GO	hypermethylated	GO:2000209	BP	regulation of anoikis	25	7	0.441430889842105	1
missMethyl_gometh	GO	hypermethylated	GO:2000210	BP	positive regulation of anoikis	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000211	BP	regulation of glutamate metabolic process	3	1	0.52749681707958	1
missMethyl_gometh	GO	hypermethylated	GO:2000212	BP	negative regulation of glutamate metabolic process	1	1	0.305140754342601	1
missMethyl_gometh	GO	hypermethylated	GO:2000213	BP	positive regulation of glutamate metabolic process	1	0	0.999999999995332	1
missMethyl_gometh	GO	hypermethylated	GO:2000224	BP	regulation of testosterone biosynthetic process	7	1	0.798715208050612	1
missMethyl_gometh	GO	hypermethylated	GO:2000225	BP	negative regulation of testosterone biosynthetic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000226	BP	regulation of pancreatic A cell differentiation	1	0	0.999999999991023	1
missMethyl_gometh	GO	hypermethylated	GO:2000227	BP	negative regulation of pancreatic A cell differentiation	1	0	0.999999999991023	1
missMethyl_gometh	GO	hypermethylated	GO:2000229	BP	regulation of pancreatic stellate cell proliferation	1	0	0.999999999995336	1
missMethyl_gometh	GO	hypermethylated	GO:2000231	BP	positive regulation of pancreatic stellate cell proliferation	1	0	0.999999999995336	1
missMethyl_gometh	GO	hypermethylated	GO:2000232	BP	regulation of rRNA processing	15	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000233	BP	negative regulation of rRNA processing	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000234	BP	positive regulation of rRNA processing	10	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000235	BP	regulation of tRNA processing	1	0	1.00000000000018	1
missMethyl_gometh	GO	hypermethylated	GO:2000241	BP	regulation of reproductive process	203	50	0.105825160619158	0.807804735438367
missMethyl_gometh	GO	hypermethylated	GO:2000242	BP	negative regulation of reproductive process	76	21	0.0446554738240073	0.505577690694754
missMethyl_gometh	GO	hypermethylated	GO:2000243	BP	positive regulation of reproductive process	90	26	0.180837280019285	1
missMethyl_gometh	GO	hypermethylated	GO:2000252	BP	negative regulation of feeding behavior	6	2	0.178738169835003	0.995647160710558
missMethyl_gometh	GO	hypermethylated	GO:2000253	BP	positive regulation of feeding behavior	10	3	0.315119095307442	1
missMethyl_gometh	GO	hypermethylated	GO:2000254	BP	regulation of male germ cell proliferation	6	3	0.0568020051516702	0.57687766247417
missMethyl_gometh	GO	hypermethylated	GO:2000255	BP	negative regulation of male germ cell proliferation	4	2	0.0645551569526103	0.621260196033626
missMethyl_gometh	GO	hypermethylated	GO:2000256	BP	positive regulation of male germ cell proliferation	2	1	0.438353591573243	1
missMethyl_gometh	GO	hypermethylated	GO:2000257	BP	regulation of protein activation cascade	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000258	BP	negative regulation of protein activation cascade	1	0	0.999999999975926	1
missMethyl_gometh	GO	hypermethylated	GO:2000260	BP	regulation of blood coagulation, common pathway	1	0	0.999999999975926	1
missMethyl_gometh	GO	hypermethylated	GO:2000261	BP	negative regulation of blood coagulation, common pathway	1	0	0.999999999975926	1
missMethyl_gometh	GO	hypermethylated	GO:2000269	BP	regulation of fibroblast apoptotic process	20	3	0.883014061026904	1
missMethyl_gometh	GO	hypermethylated	GO:2000270	BP	negative regulation of fibroblast apoptotic process	7	2	0.526289777244411	1
missMethyl_gometh	GO	hypermethylated	GO:2000271	BP	positive regulation of fibroblast apoptotic process	11	2	0.814100387913529	1
missMethyl_gometh	GO	hypermethylated	GO:2000272	BP	negative regulation of signaling receptor activity	25	6	0.546084559147858	1
missMethyl_gometh	GO	hypermethylated	GO:2000273	BP	positive regulation of signaling receptor activity	26	5	0.569081678668829	1
missMethyl_gometh	GO	hypermethylated	GO:2000275	BP	regulation of oxidative phosphorylation uncoupler activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000276	BP	negative regulation of oxidative phosphorylation uncoupler activity	1	0	0.999999999992922	1
missMethyl_gometh	GO	hypermethylated	GO:2000277	BP	positive regulation of oxidative phosphorylation uncoupler activity	1	0	1.0000000000038	1
missMethyl_gometh	GO	hypermethylated	GO:2000278	BP	regulation of DNA biosynthetic process	94	20	0.836616057988073	1
missMethyl_gometh	GO	hypermethylated	GO:2000279	BP	negative regulation of DNA biosynthetic process	32	8	0.389461308212237	1
missMethyl_gometh	GO	hypermethylated	GO:2000282	BP	regulation of cellular amino acid biosynthetic process	3	1	0.637624588560594	1
missMethyl_gometh	GO	hypermethylated	GO:2000283	BP	negative regulation of amino acid biosynthetic process	1	1	0.406312225231244	1
missMethyl_gometh	GO	hypermethylated	GO:2000284	BP	positive regulation of amino acid biosynthetic process	1	0	1.0000000000038	1
missMethyl_gometh	GO	hypermethylated	GO:2000287	BP	positive regulation of myotome development	1	0	1.00000000000193	1
missMethyl_gometh	GO	hypermethylated	GO:2000288	BP	positive regulation of myoblast proliferation	14	5	0.189374258080619	1
missMethyl_gometh	GO	hypermethylated	GO:2000290	BP	regulation of myotome development	1	0	1.00000000000193	1
missMethyl_gometh	GO	hypermethylated	GO:2000291	BP	regulation of myoblast proliferation	25	6	0.240192868923858	1
missMethyl_gometh	GO	hypermethylated	GO:2000292	BP	regulation of defecation	1	0	1.00000000002368	1
missMethyl_gometh	GO	hypermethylated	GO:2000293	BP	negative regulation of defecation	1	0	1.00000000002368	1
missMethyl_gometh	GO	hypermethylated	GO:2000295	BP	regulation of hydrogen peroxide catabolic process	4	3	0.0354476883546931	0.438041924930251
missMethyl_gometh	GO	hypermethylated	GO:2000296	BP	negative regulation of hydrogen peroxide catabolic process	2	1	0.180895772207811	1
missMethyl_gometh	GO	hypermethylated	GO:2000297	BP	negative regulation of synapse maturation	3	2	0.218491001625015	1
missMethyl_gometh	GO	hypermethylated	GO:2000298	BP	regulation of Rho-dependent protein serine/threonine kinase activity	5	4	0.0389254388346086	0.468108175872555
missMethyl_gometh	GO	hypermethylated	GO:2000299	BP	negative regulation of Rho-dependent protein serine/threonine kinase activity	3	2	0.227143493135361	1
missMethyl_gometh	GO	hypermethylated	GO:2000300	BP	regulation of synaptic vesicle exocytosis	45	16	0.133044299540947	0.901610552605981
missMethyl_gometh	GO	hypermethylated	GO:2000301	BP	negative regulation of synaptic vesicle exocytosis	5	1	0.622019934211419	1
missMethyl_gometh	GO	hypermethylated	GO:2000302	BP	positive regulation of synaptic vesicle exocytosis	3	1	0.745560885728523	1
missMethyl_gometh	GO	hypermethylated	GO:2000303	BP	regulation of ceramide biosynthetic process	14	3	0.644454923948008	1
missMethyl_gometh	GO	hypermethylated	GO:2000304	BP	positive regulation of ceramide biosynthetic process	7	3	0.308011304171203	1
missMethyl_gometh	GO	hypermethylated	GO:2000307	BP	regulation of tumor necrosis factor (ligand) superfamily member 11 production	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000308	BP	negative regulation of tumor necrosis factor (ligand) superfamily member 11 production	1	0	0.99999999998644	1
missMethyl_gometh	GO	hypermethylated	GO:2000309	BP	positive regulation of tumor necrosis factor (ligand) superfamily member 11 production	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000310	BP	regulation of NMDA receptor activity	13	7	0.0338008672091951	0.426153420908727
missMethyl_gometh	GO	hypermethylated	GO:2000311	BP	regulation of AMPA receptor activity	17	12	0.000798330241337971	0.0281665995699778
missMethyl_gometh	GO	hypermethylated	GO:2000312	BP	regulation of kainate selective glutamate receptor activity	1	0	0.999999999971175	1
missMethyl_gometh	GO	hypermethylated	GO:2000313	BP	regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000314	BP	negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000316	BP	regulation of T-helper 17 type immune response	37	10	0.292088370633704	1
missMethyl_gometh	GO	hypermethylated	GO:2000317	BP	negative regulation of T-helper 17 type immune response	15	5	0.224795753922882	1
missMethyl_gometh	GO	hypermethylated	GO:2000318	BP	positive regulation of T-helper 17 type immune response	19	4	0.60109379358602	1
missMethyl_gometh	GO	hypermethylated	GO:2000319	BP	regulation of T-helper 17 cell differentiation	28	7	0.389358707655938	1
missMethyl_gometh	GO	hypermethylated	GO:2000320	BP	negative regulation of T-helper 17 cell differentiation	14	5	0.189040565167021	1
missMethyl_gometh	GO	hypermethylated	GO:2000321	BP	positive regulation of T-helper 17 cell differentiation	12	2	0.740453219698763	1
missMethyl_gometh	GO	hypermethylated	GO:2000322	BP	regulation of glucocorticoid receptor signaling pathway	7	2	0.613310728300158	1
missMethyl_gometh	GO	hypermethylated	GO:2000323	BP	negative regulation of glucocorticoid receptor signaling pathway	6	2	0.4704417091669	1
missMethyl_gometh	GO	hypermethylated	GO:2000324	BP	positive regulation of glucocorticoid receptor signaling pathway	1	0	1.00000000000203	1
missMethyl_gometh	GO	hypermethylated	GO:2000328	BP	regulation of T-helper 17 cell lineage commitment	14	5	0.169668111125104	0.974928022992264
missMethyl_gometh	GO	hypermethylated	GO:2000329	BP	negative regulation of T-helper 17 cell lineage commitment	6	3	0.118481826287276	0.847801608476565
missMethyl_gometh	GO	hypermethylated	GO:2000330	BP	positive regulation of T-helper 17 cell lineage commitment	8	2	0.55057165814698	1
missMethyl_gometh	GO	hypermethylated	GO:2000331	BP	regulation of terminal button organization	1	0	1.00000000000387	1
missMethyl_gometh	GO	hypermethylated	GO:2000332	BP	regulation of blood microparticle formation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000334	BP	positive regulation of blood microparticle formation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000338	BP	regulation of chemokine (C-X-C motif) ligand 1 production	6	1	0.738946336843232	1
missMethyl_gometh	GO	hypermethylated	GO:2000340	BP	positive regulation of chemokine (C-X-C motif) ligand 1 production	5	1	0.701086940215535	1
missMethyl_gometh	GO	hypermethylated	GO:2000341	BP	regulation of chemokine (C-X-C motif) ligand 2 production	21	6	0.261196111671199	1
missMethyl_gometh	GO	hypermethylated	GO:2000342	BP	negative regulation of chemokine (C-X-C motif) ligand 2 production	6	1	0.572220024342004	1
missMethyl_gometh	GO	hypermethylated	GO:2000343	BP	positive regulation of chemokine (C-X-C motif) ligand 2 production	12	5	0.109532010845889	0.822095534670452
missMethyl_gometh	GO	hypermethylated	GO:2000344	BP	positive regulation of acrosome reaction	11	2	0.602771204529075	1
missMethyl_gometh	GO	hypermethylated	GO:2000345	BP	regulation of hepatocyte proliferation	17	5	0.566967155034941	1
missMethyl_gometh	GO	hypermethylated	GO:2000346	BP	negative regulation of hepatocyte proliferation	4	1	0.64212207713753	1
missMethyl_gometh	GO	hypermethylated	GO:2000347	BP	positive regulation of hepatocyte proliferation	11	4	0.451029587776183	1
missMethyl_gometh	GO	hypermethylated	GO:2000348	BP	regulation of CD40 signaling pathway	6	1	0.724952106206291	1
missMethyl_gometh	GO	hypermethylated	GO:2000349	BP	negative regulation of CD40 signaling pathway	2	1	0.441790510668565	1
missMethyl_gometh	GO	hypermethylated	GO:2000350	BP	positive regulation of CD40 signaling pathway	1	0	0.999999999980263	1
missMethyl_gometh	GO	hypermethylated	GO:2000351	BP	regulation of endothelial cell apoptotic process	63	16	0.240072018556241	1
missMethyl_gometh	GO	hypermethylated	GO:2000352	BP	negative regulation of endothelial cell apoptotic process	35	11	0.140715164687077	0.920240921312351
missMethyl_gometh	GO	hypermethylated	GO:2000353	BP	positive regulation of endothelial cell apoptotic process	27	5	0.583798439280217	1
missMethyl_gometh	GO	hypermethylated	GO:2000354	BP	regulation of ovarian follicle development	6	2	0.397547598129937	1
missMethyl_gometh	GO	hypermethylated	GO:2000355	BP	negative regulation of ovarian follicle development	2	1	0.299205721581539	1
missMethyl_gometh	GO	hypermethylated	GO:2000356	BP	regulation of kidney smooth muscle cell differentiation	1	1	0.397585200814872	1
missMethyl_gometh	GO	hypermethylated	GO:2000357	BP	negative regulation of kidney smooth muscle cell differentiation	1	1	0.397585200814872	1
missMethyl_gometh	GO	hypermethylated	GO:2000358	BP	positive regulation of kidney smooth muscle cell differentiation	1	1	0.397585200814872	1
missMethyl_gometh	GO	hypermethylated	GO:2000359	BP	regulation of binding of sperm to zona pellucida	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000360	BP	negative regulation of binding of sperm to zona pellucida	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000361	BP	regulation of prostaglandin-E synthase activity	2	1	0.534385754806886	1
missMethyl_gometh	GO	hypermethylated	GO:2000363	BP	positive regulation of prostaglandin-E synthase activity	2	1	0.534385754806886	1
missMethyl_gometh	GO	hypermethylated	GO:2000367	BP	regulation of acrosomal vesicle exocytosis	3	1	0.393312001894768	1
missMethyl_gometh	GO	hypermethylated	GO:2000368	BP	positive regulation of acrosomal vesicle exocytosis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000369	BP	regulation of clathrin-dependent endocytosis	17	5	0.465200264337324	1
missMethyl_gometh	GO	hypermethylated	GO:2000370	BP	positive regulation of clathrin-dependent endocytosis	3	2	0.226182951323171	1
missMethyl_gometh	GO	hypermethylated	GO:2000371	BP	regulation of DNA topoisomerase (ATP-hydrolyzing) activity	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000373	BP	positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000374	BP	regulation of oxygen metabolic process	3	1	0.404956591673453	1
missMethyl_gometh	GO	hypermethylated	GO:2000376	BP	positive regulation of oxygen metabolic process	2	1	0.248726856545719	1
missMethyl_gometh	GO	hypermethylated	GO:2000377	BP	regulation of reactive oxygen species metabolic process	151	34	0.64361231561575	1
missMethyl_gometh	GO	hypermethylated	GO:2000378	BP	negative regulation of reactive oxygen species metabolic process	47	8	0.886341962918692	1
missMethyl_gometh	GO	hypermethylated	GO:2000379	BP	positive regulation of reactive oxygen species metabolic process	73	19	0.428435567207589	1
missMethyl_gometh	GO	hypermethylated	GO:2000380	BP	regulation of mesoderm development	7	2	0.346783706824753	1
missMethyl_gometh	GO	hypermethylated	GO:2000381	BP	negative regulation of mesoderm development	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000382	BP	positive regulation of mesoderm development	3	2	0.0425087803738866	0.491163855336027
missMethyl_gometh	GO	hypermethylated	GO:2000386	BP	positive regulation of ovarian follicle development	2	1	0.512888763888897	1
missMethyl_gometh	GO	hypermethylated	GO:2000387	BP	regulation of antral ovarian follicle growth	1	0	1.00000000002069	1
missMethyl_gometh	GO	hypermethylated	GO:2000388	BP	positive regulation of antral ovarian follicle growth	1	0	1.00000000002069	1
missMethyl_gometh	GO	hypermethylated	GO:2000389	BP	regulation of neutrophil extravasation	7	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000391	BP	positive regulation of neutrophil extravasation	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000392	BP	regulation of lamellipodium morphogenesis	11	5	0.229635907099126	1
missMethyl_gometh	GO	hypermethylated	GO:2000393	BP	negative regulation of lamellipodium morphogenesis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000394	BP	positive regulation of lamellipodium morphogenesis	7	4	0.176861740735989	0.9930853231702
missMethyl_gometh	GO	hypermethylated	GO:2000395	BP	regulation of ubiquitin-dependent endocytosis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000397	BP	positive regulation of ubiquitin-dependent endocytosis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000401	BP	regulation of lymphocyte migration	68	12	0.813826617021285	1
missMethyl_gometh	GO	hypermethylated	GO:2000402	BP	negative regulation of lymphocyte migration	15	2	0.834476309369233	1
missMethyl_gometh	GO	hypermethylated	GO:2000403	BP	positive regulation of lymphocyte migration	41	9	0.530607653246218	1
missMethyl_gometh	GO	hypermethylated	GO:2000404	BP	regulation of T cell migration	49	9	0.742645421866773	1
missMethyl_gometh	GO	hypermethylated	GO:2000405	BP	negative regulation of T cell migration	7	2	0.419212364751789	1
missMethyl_gometh	GO	hypermethylated	GO:2000406	BP	positive regulation of T cell migration	34	6	0.768117478853153	1
missMethyl_gometh	GO	hypermethylated	GO:2000407	BP	regulation of T cell extravasation	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000408	BP	negative regulation of T cell extravasation	1	0	1.00000000002454	1
missMethyl_gometh	GO	hypermethylated	GO:2000409	BP	positive regulation of T cell extravasation	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000410	BP	regulation of thymocyte migration	4	1	0.661031007536021	1
missMethyl_gometh	GO	hypermethylated	GO:2000412	BP	positive regulation of thymocyte migration	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000413	BP	regulation of fibronectin-dependent thymocyte migration	1	0	1.00000000002566	1
missMethyl_gometh	GO	hypermethylated	GO:2000415	BP	positive regulation of fibronectin-dependent thymocyte migration	1	0	1.00000000002566	1
missMethyl_gometh	GO	hypermethylated	GO:2000416	BP	regulation of eosinophil migration	5	2	0.378856401230138	1
missMethyl_gometh	GO	hypermethylated	GO:2000417	BP	negative regulation of eosinophil migration	2	1	0.413428294594626	1
missMethyl_gometh	GO	hypermethylated	GO:2000418	BP	positive regulation of eosinophil migration	3	1	0.610171226942874	1
missMethyl_gometh	GO	hypermethylated	GO:2000419	BP	regulation of eosinophil extravasation	1	1	0.341800172819391	1
missMethyl_gometh	GO	hypermethylated	GO:2000420	BP	negative regulation of eosinophil extravasation	1	1	0.341800172819391	1
missMethyl_gometh	GO	hypermethylated	GO:2000422	BP	regulation of eosinophil chemotaxis	1	1	0.294719372204938	1
missMethyl_gometh	GO	hypermethylated	GO:2000424	BP	positive regulation of eosinophil chemotaxis	1	1	0.294719372204938	1
missMethyl_gometh	GO	hypermethylated	GO:2000425	BP	regulation of apoptotic cell clearance	10	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000426	BP	negative regulation of apoptotic cell clearance	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000427	BP	positive regulation of apoptotic cell clearance	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000431	BP	regulation of cytokinesis, actomyosin contractile ring assembly	1	0	1.00000000002167	1
missMethyl_gometh	GO	hypermethylated	GO:2000434	BP	regulation of protein neddylation	20	1	0.992937824848174	1
missMethyl_gometh	GO	hypermethylated	GO:2000435	BP	negative regulation of protein neddylation	5	1	0.650801562651868	1
missMethyl_gometh	GO	hypermethylated	GO:2000436	BP	positive regulation of protein neddylation	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000437	BP	regulation of monocyte extravasation	7	2	0.573601065552718	1
missMethyl_gometh	GO	hypermethylated	GO:2000438	BP	negative regulation of monocyte extravasation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000439	BP	positive regulation of monocyte extravasation	5	2	0.508184535658801	1
missMethyl_gometh	GO	hypermethylated	GO:2000446	BP	regulation of macrophage migration inhibitory factor signaling pathway	3	2	0.217189476350176	1
missMethyl_gometh	GO	hypermethylated	GO:2000448	BP	positive regulation of macrophage migration inhibitory factor signaling pathway	2	1	0.482918015245843	1
missMethyl_gometh	GO	hypermethylated	GO:2000449	BP	regulation of CD8-positive, alpha-beta T cell extravasation	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000451	BP	positive regulation of CD8-positive, alpha-beta T cell extravasation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000452	BP	regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000454	BP	positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	1	0	1.000000000027	1
missMethyl_gometh	GO	hypermethylated	GO:2000458	BP	regulation of astrocyte chemotaxis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000463	BP	positive regulation of excitatory postsynaptic potential	34	20	0.00419762548610344	0.100259702975119
missMethyl_gometh	GO	hypermethylated	GO:2000464	BP	positive regulation of astrocyte chemotaxis	1	0	0.999999999972144	1
missMethyl_gometh	GO	hypermethylated	GO:2000465	BP	regulation of glycogen (starch) synthase activity	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000466	BP	negative regulation of glycogen (starch) synthase activity	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000467	BP	positive regulation of glycogen (starch) synthase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000468	BP	regulation of peroxidase activity	2	1	0.443733381648817	1
missMethyl_gometh	GO	hypermethylated	GO:2000470	BP	positive regulation of peroxidase activity	2	1	0.443733381648817	1
missMethyl_gometh	GO	hypermethylated	GO:2000471	BP	regulation of hematopoietic stem cell migration	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000473	BP	positive regulation of hematopoietic stem cell migration	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000474	BP	regulation of opioid receptor signaling pathway	3	2	0.159541625394765	0.958324774495553
missMethyl_gometh	GO	hypermethylated	GO:2000476	BP	positive regulation of opioid receptor signaling pathway	1	1	0.184845814058293	1
missMethyl_gometh	GO	hypermethylated	GO:2000477	BP	regulation of metanephric podocyte development	1	0	1.00000000004116	1
missMethyl_gometh	GO	hypermethylated	GO:2000478	BP	positive regulation of metanephric podocyte development	1	0	1.00000000004116	1
missMethyl_gometh	GO	hypermethylated	GO:2000479	BP	regulation of cAMP-dependent protein kinase activity	7	2	0.452925069113864	1
missMethyl_gometh	GO	hypermethylated	GO:2000480	BP	negative regulation of cAMP-dependent protein kinase activity	1	1	0.204518081734976	1
missMethyl_gometh	GO	hypermethylated	GO:2000481	BP	positive regulation of cAMP-dependent protein kinase activity	3	1	0.400308794419236	1
missMethyl_gometh	GO	hypermethylated	GO:2000485	BP	regulation of glutamine transport	3	1	0.584745951734576	1
missMethyl_gometh	GO	hypermethylated	GO:2000486	BP	negative regulation of glutamine transport	1	1	0.202017574275197	1
missMethyl_gometh	GO	hypermethylated	GO:2000487	BP	positive regulation of glutamine transport	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000489	BP	regulation of hepatic stellate cell activation	7	3	0.362948349531818	1
missMethyl_gometh	GO	hypermethylated	GO:2000490	BP	negative regulation of hepatic stellate cell activation	2	1	0.556596324294758	1
missMethyl_gometh	GO	hypermethylated	GO:2000491	BP	positive regulation of hepatic stellate cell activation	5	2	0.455610517949108	1
missMethyl_gometh	GO	hypermethylated	GO:2000492	BP	regulation of interleukin-18-mediated signaling pathway	4	1	0.53506343331348	1
missMethyl_gometh	GO	hypermethylated	GO:2000493	BP	negative regulation of interleukin-18-mediated signaling pathway	1	0	1.00000000005416	1
missMethyl_gometh	GO	hypermethylated	GO:2000494	BP	positive regulation of interleukin-18-mediated signaling pathway	3	1	0.407706211241993	1
