method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypomethylated	GO:0060143	BP	positive regulation of syncytium formation by plasma membrane fusion	23	9	0.0488855298784752	1
missMethyl_gometh	GO	hypomethylated	GO:0060147	BP	regulation of post-transcriptional gene silencing	30	4	0.845947681262152	1
missMethyl_gometh	GO	hypomethylated	GO:0060148	BP	positive regulation of post-transcriptional gene silencing	12	2	0.751740200375185	1
missMethyl_gometh	GO	hypomethylated	GO:0060149	BP	negative regulation of post-transcriptional gene silencing	17	2	0.831484112198261	1
missMethyl_gometh	GO	hypomethylated	GO:0060151	BP	peroxisome localization	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060152	BP	microtubule-based peroxisome localization	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060155	BP	platelet dense granule organization	25	3	0.84866830945269	1
missMethyl_gometh	GO	hypomethylated	GO:0060156	BP	milk ejection reflex	1	0	0.999999999968343	1
missMethyl_gometh	GO	hypomethylated	GO:0060157	BP	urinary bladder development	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060158	BP	phospholipase C-activating dopamine receptor signaling pathway	10	4	0.0967685453204806	1
missMethyl_gometh	GO	hypomethylated	GO:0060159	BP	regulation of dopamine receptor signaling pathway	11	4	0.198781203358162	1
missMethyl_gometh	GO	hypomethylated	GO:0060160	BP	negative regulation of dopamine receptor signaling pathway	3	2	0.154383605615656	1
missMethyl_gometh	GO	hypomethylated	GO:0060161	BP	positive regulation of dopamine receptor signaling pathway	5	1	0.568222244184176	1
missMethyl_gometh	GO	hypomethylated	GO:0060163	BP	subpallium neuron fate commitment	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060164	BP	regulation of timing of neuron differentiation	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060165	BP	regulation of timing of subpallium neuron differentiation	1	0	1.00000000001692	1
missMethyl_gometh	GO	hypomethylated	GO:0060166	BP	olfactory pit development	3	1	0.665157797822187	1
missMethyl_gometh	GO	hypomethylated	GO:0060167	BP	regulation of adenosine receptor signaling pathway	4	2	0.166525096957145	1
missMethyl_gometh	GO	hypomethylated	GO:0060168	BP	positive regulation of adenosine receptor signaling pathway	3	2	0.10565865415669	1
missMethyl_gometh	GO	hypomethylated	GO:0060169	BP	negative regulation of adenosine receptor signaling pathway	1	0	1.00000000001021	1
missMethyl_gometh	GO	hypomethylated	GO:0060170	CC	ciliary membrane	78	12	0.847848573848232	1
missMethyl_gometh	GO	hypomethylated	GO:0060171	CC	stereocilium membrane	7	2	0.535616445387834	1
missMethyl_gometh	GO	hypomethylated	GO:0060173	BP	limb development	188	43	0.739206456587346	1
missMethyl_gometh	GO	hypomethylated	GO:0060174	BP	limb bud formation	9	2	0.789234892503652	1
missMethyl_gometh	GO	hypomethylated	GO:0060175	MF	brain-derived neurotrophic factor receptor activity	1	0	1.0000000000377	1
missMethyl_gometh	GO	hypomethylated	GO:0060177	BP	regulation of angiotensin metabolic process	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060178	BP	regulation of exocyst localization	1	1	0.249399619463591	1
missMethyl_gometh	GO	hypomethylated	GO:0060179	BP	male mating behavior	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060180	BP	female mating behavior	8	1	0.807177056537862	1
missMethyl_gometh	GO	hypomethylated	GO:0060182	MF	apelin receptor activity	1	1	0.153959318078602	1
missMethyl_gometh	GO	hypomethylated	GO:0060183	BP	apelin receptor signaling pathway	1	1	0.123996805508713	1
missMethyl_gometh	GO	hypomethylated	GO:0060184	BP	cell cycle switching	4	1	0.545803776763744	1
missMethyl_gometh	GO	hypomethylated	GO:0060187	CC	cell pole	11	2	0.756670460846961	1
missMethyl_gometh	GO	hypomethylated	GO:0060191	BP	regulation of lipase activity	35	6	0.739617187298115	1
missMethyl_gometh	GO	hypomethylated	GO:0060192	BP	negative regulation of lipase activity	12	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060193	BP	positive regulation of lipase activity	22	6	0.303592327932949	1
missMethyl_gometh	GO	hypomethylated	GO:0060197	BP	cloacal septation	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060198	CC	clathrin-sculpted vesicle	12	3	0.545749097157685	1
missMethyl_gometh	GO	hypomethylated	GO:0060199	CC	clathrin-sculpted glutamate transport vesicle	4	1	0.675987678055035	1
missMethyl_gometh	GO	hypomethylated	GO:0060200	CC	clathrin-sculpted acetylcholine transport vesicle	3	1	0.547601186133265	1
missMethyl_gometh	GO	hypomethylated	GO:0060201	CC	clathrin-sculpted acetylcholine transport vesicle membrane	3	1	0.547601186133265	1
missMethyl_gometh	GO	hypomethylated	GO:0060203	CC	clathrin-sculpted glutamate transport vesicle membrane	4	1	0.675987678055035	1
missMethyl_gometh	GO	hypomethylated	GO:0060205	CC	cytoplasmic vesicle lumen	325	56	0.775744898501427	1
missMethyl_gometh	GO	hypomethylated	GO:0060211	BP	regulation of nuclear-transcribed mRNA poly(A) tail shortening	15	5	0.220076459788884	1
missMethyl_gometh	GO	hypomethylated	GO:0060212	BP	negative regulation of nuclear-transcribed mRNA poly(A) tail shortening	3	1	0.549570782926144	1
missMethyl_gometh	GO	hypomethylated	GO:0060213	BP	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	13	5	0.124688524811198	1
missMethyl_gometh	GO	hypomethylated	GO:0060214	BP	endocardium formation	4	1	0.610525058096434	1
missMethyl_gometh	GO	hypomethylated	GO:0060215	BP	primitive hemopoiesis	9	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060216	BP	definitive hemopoiesis	20	4	0.809778202545667	1
missMethyl_gometh	GO	hypomethylated	GO:0060217	BP	hemangioblast cell differentiation	1	0	0.99999999999128	1
missMethyl_gometh	GO	hypomethylated	GO:0060218	BP	hematopoietic stem cell differentiation	37	6	0.854520869223256	1
missMethyl_gometh	GO	hypomethylated	GO:0060219	BP	camera-type eye photoreceptor cell differentiation	33	6	0.775004348671887	1
missMethyl_gometh	GO	hypomethylated	GO:0060220	BP	camera-type eye photoreceptor cell fate commitment	1	0	0.999999999981936	1
missMethyl_gometh	GO	hypomethylated	GO:0060221	BP	retinal rod cell differentiation	18	2	0.88301818873644	1
missMethyl_gometh	GO	hypomethylated	GO:0060228	MF	phosphatidylcholine-sterol O-acyltransferase activator activity	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060229	MF	lipase activator activity	24	6	0.394776097858431	1
missMethyl_gometh	GO	hypomethylated	GO:0060230	MF	lipoprotein lipase activator activity	4	1	0.470713854154362	1
missMethyl_gometh	GO	hypomethylated	GO:0060231	BP	mesenchymal to epithelial transition	19	3	0.891805231055876	1
missMethyl_gometh	GO	hypomethylated	GO:0060232	BP	delamination	7	1	0.744863735859303	1
missMethyl_gometh	GO	hypomethylated	GO:0060234	BP	neuroblast delamination	1	0	0.999999999992743	1
missMethyl_gometh	GO	hypomethylated	GO:0060235	BP	lens induction in camera-type eye	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060236	BP	regulation of mitotic spindle organization	43	3	0.993868609420389	1
missMethyl_gometh	GO	hypomethylated	GO:0060242	BP	contact inhibition	8	3	0.270115651783896	1
missMethyl_gometh	GO	hypomethylated	GO:0060243	BP	negative regulation of cell growth involved in contact inhibition	1	0	0.999999999977697	1
missMethyl_gometh	GO	hypomethylated	GO:0060244	BP	negative regulation of cell proliferation involved in contact inhibition	4	2	0.219184703354604	1
missMethyl_gometh	GO	hypomethylated	GO:0060245	BP	detection of cell density	9	3	0.310486839541163	1
missMethyl_gometh	GO	hypomethylated	GO:0060249	BP	anatomical structure homeostasis	268	63	0.274586265450192	1
missMethyl_gometh	GO	hypomethylated	GO:0060251	BP	regulation of glial cell proliferation	42	16	0.0333374253235945	0.96622467910713
missMethyl_gometh	GO	hypomethylated	GO:0060252	BP	positive regulation of glial cell proliferation	24	12	0.00335236928676463	0.289494893684945
missMethyl_gometh	GO	hypomethylated	GO:0060253	BP	negative regulation of glial cell proliferation	17	4	0.677600849431941	1
missMethyl_gometh	GO	hypomethylated	GO:0060254	BP	regulation of N-terminal protein palmitoylation	1	0	0.999999999967215	1
missMethyl_gometh	GO	hypomethylated	GO:0060255	BP	regulation of macromolecule metabolic process	6289	1091	1.00000000000958	1
missMethyl_gometh	GO	hypomethylated	GO:0060259	BP	regulation of feeding behavior	26	5	0.59649325598895	1
missMethyl_gometh	GO	hypomethylated	GO:0060260	BP	regulation of transcription initiation by RNA polymerase II	74	11	0.804228202225196	1
missMethyl_gometh	GO	hypomethylated	GO:0060261	BP	positive regulation of transcription initiation by RNA polymerase II	63	9	0.7638502724326	1
missMethyl_gometh	GO	hypomethylated	GO:0060262	BP	negative regulation of N-terminal protein palmitoylation	1	0	0.999999999967215	1
missMethyl_gometh	GO	hypomethylated	GO:0060263	BP	regulation of respiratory burst	17	4	0.452005242514815	1
missMethyl_gometh	GO	hypomethylated	GO:0060264	BP	regulation of respiratory burst involved in inflammatory response	8	2	0.400351957630115	1
missMethyl_gometh	GO	hypomethylated	GO:0060265	BP	positive regulation of respiratory burst involved in inflammatory response	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060266	BP	negative regulation of respiratory burst involved in inflammatory response	5	1	0.618553045937131	1
missMethyl_gometh	GO	hypomethylated	GO:0060267	BP	positive regulation of respiratory burst	7	2	0.457009261556198	1
missMethyl_gometh	GO	hypomethylated	GO:0060268	BP	negative regulation of respiratory burst	6	1	0.718853263448602	1
missMethyl_gometh	GO	hypomethylated	GO:0060271	BP	cilium assembly	390	65	0.926977821292898	1
missMethyl_gometh	GO	hypomethylated	GO:0060272	BP	embryonic skeletal joint morphogenesis	12	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060278	BP	regulation of ovulation	3	1	0.498729046318105	1
missMethyl_gometh	GO	hypomethylated	GO:0060279	BP	positive regulation of ovulation	2	1	0.409017087314046	1
missMethyl_gometh	GO	hypomethylated	GO:0060280	BP	negative regulation of ovulation	1	0	0.999999999986203	1
missMethyl_gometh	GO	hypomethylated	GO:0060281	BP	regulation of oocyte development	3	2	0.167868284265393	1
missMethyl_gometh	GO	hypomethylated	GO:0060282	BP	positive regulation of oocyte development	2	1	0.524254441394977	1
missMethyl_gometh	GO	hypomethylated	GO:0060283	BP	negative regulation of oocyte development	1	1	0.148970589450888	1
missMethyl_gometh	GO	hypomethylated	GO:0060284	BP	regulation of cell development	840	204	0.0941848266894083	1
missMethyl_gometh	GO	hypomethylated	GO:0060285	BP	cilium-dependent cell motility	212	52	0.0109598456060993	0.588835445944962
missMethyl_gometh	GO	hypomethylated	GO:0060287	BP	epithelial cilium movement involved in determination of left/right asymmetry	13	4	0.173011039459845	1
missMethyl_gometh	GO	hypomethylated	GO:0060290	BP	transdifferentiation	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060291	BP	long-term synaptic potentiation	107	26	0.341385771439502	1
missMethyl_gometh	GO	hypomethylated	GO:0060292	BP	long-term synaptic depression	34	9	0.490740617411912	1
missMethyl_gometh	GO	hypomethylated	GO:0060293	CC	germ plasm	26	6	0.304295768991349	1
missMethyl_gometh	GO	hypomethylated	GO:0060294	BP	cilium movement involved in cell motility	209	51	0.0134714181119366	0.652978982132002
missMethyl_gometh	GO	hypomethylated	GO:0060295	BP	regulation of cilium movement involved in cell motility	33	10	0.0514165609245489	1
missMethyl_gometh	GO	hypomethylated	GO:0060296	BP	regulation of cilium beat frequency involved in ciliary motility	9	2	0.425888464367097	1
missMethyl_gometh	GO	hypomethylated	GO:0060297	BP	regulation of sarcomere organization	9	6	0.00327051764032958	0.287829528098748
missMethyl_gometh	GO	hypomethylated	GO:0060298	BP	positive regulation of sarcomere organization	6	4	0.0161935626332828	0.709981560148859
missMethyl_gometh	GO	hypomethylated	GO:0060299	BP	negative regulation of sarcomere organization	1	0	0.999999999959351	1
missMethyl_gometh	GO	hypomethylated	GO:0060300	BP	regulation of cytokine activity	3	1	0.495898645872376	1
missMethyl_gometh	GO	hypomethylated	GO:0060302	BP	negative regulation of cytokine activity	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060304	BP	regulation of phosphatidylinositol dephosphorylation	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060305	BP	regulation of cell diameter	1	0	0.999999999995537	1
missMethyl_gometh	GO	hypomethylated	GO:0060306	BP	regulation of membrane repolarization	42	16	0.0166686375656083	0.725134283533764
missMethyl_gometh	GO	hypomethylated	GO:0060307	BP	regulation of ventricular cardiac muscle cell membrane repolarization	25	10	0.0487906594282857	1
missMethyl_gometh	GO	hypomethylated	GO:0060309	BP	elastin catabolic process	5	1	0.600294790314913	1
missMethyl_gometh	GO	hypomethylated	GO:0060310	BP	regulation of elastin catabolic process	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060311	BP	negative regulation of elastin catabolic process	1	0	0.999999999981571	1
missMethyl_gometh	GO	hypomethylated	GO:0060312	BP	regulation of blood vessel remodeling	12	1	0.935054866810992	1
missMethyl_gometh	GO	hypomethylated	GO:0060313	BP	negative regulation of blood vessel remodeling	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060314	BP	regulation of ryanodine-sensitive calcium-release channel activity	20	6	0.240779781824948	1
missMethyl_gometh	GO	hypomethylated	GO:0060315	BP	negative regulation of ryanodine-sensitive calcium-release channel activity	9	2	0.507780729851574	1
missMethyl_gometh	GO	hypomethylated	GO:0060316	BP	positive regulation of ryanodine-sensitive calcium-release channel activity	8	1	0.831067656940081	1
missMethyl_gometh	GO	hypomethylated	GO:0060317	BP	cardiac epithelial to mesenchymal transition	36	5	0.927769891754869	1
missMethyl_gometh	GO	hypomethylated	GO:0060318	BP	definitive erythrocyte differentiation	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060319	BP	primitive erythrocyte differentiation	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060322	BP	head development	784	173	0.847402649208886	1
missMethyl_gometh	GO	hypomethylated	GO:0060323	BP	head morphogenesis	38	8	0.792893687118756	1
missMethyl_gometh	GO	hypomethylated	GO:0060324	BP	face development	52	13	0.566406627826761	1
missMethyl_gometh	GO	hypomethylated	GO:0060325	BP	face morphogenesis	31	8	0.541985776953437	1
missMethyl_gometh	GO	hypomethylated	GO:0060326	BP	cell chemotaxis	317	76	0.0731848663053766	1
missMethyl_gometh	GO	hypomethylated	GO:0060327	BP	cytoplasmic actin-based contraction involved in cell motility	3	1	0.58025009748592	1
missMethyl_gometh	GO	hypomethylated	GO:0060330	BP	regulation of response to type II interferon	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060331	BP	negative regulation of response to type II interferon	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060332	BP	positive regulation of response to type II interferon	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060333	BP	type II interferon-mediated signaling pathway	27	1	0.995735575693204	1
missMethyl_gometh	GO	hypomethylated	GO:0060334	BP	regulation of type II interferon-mediated signaling pathway	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060335	BP	positive regulation of type II interferon-mediated signaling pathway	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060336	BP	negative regulation of type II interferon-mediated signaling pathway	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060337	BP	type I interferon-mediated signaling pathway	73	9	0.95317674266499	1
missMethyl_gometh	GO	hypomethylated	GO:0060338	BP	regulation of type I interferon-mediated signaling pathway	44	6	0.86255778475448	1
missMethyl_gometh	GO	hypomethylated	GO:0060339	BP	negative regulation of type I interferon-mediated signaling pathway	23	2	0.928169878975747	1
missMethyl_gometh	GO	hypomethylated	GO:0060340	BP	positive regulation of type I interferon-mediated signaling pathway	20	4	0.631822434907433	1
missMethyl_gometh	GO	hypomethylated	GO:0060341	BP	regulation of cellular localization	1014	215	0.476679777841205	1
missMethyl_gometh	GO	hypomethylated	GO:0060342	CC	photoreceptor inner segment membrane	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060343	BP	trabecula formation	27	4	0.856998605832163	1
missMethyl_gometh	GO	hypomethylated	GO:0060345	BP	spleen trabecula formation	1	0	0.999999999997797	1
missMethyl_gometh	GO	hypomethylated	GO:0060346	BP	bone trabecula formation	11	2	0.767707429676484	1
missMethyl_gometh	GO	hypomethylated	GO:0060347	BP	heart trabecula formation	15	2	0.839588686611973	1
missMethyl_gometh	GO	hypomethylated	GO:0060348	BP	bone development	214	53	0.317132503306619	1
missMethyl_gometh	GO	hypomethylated	GO:0060349	BP	bone morphogenesis	98	26	0.388165914062654	1
missMethyl_gometh	GO	hypomethylated	GO:0060350	BP	endochondral bone morphogenesis	58	13	0.731046422803471	1
missMethyl_gometh	GO	hypomethylated	GO:0060351	BP	cartilage development involved in endochondral bone morphogenesis	32	4	0.975685020886186	1
missMethyl_gometh	GO	hypomethylated	GO:0060352	BP	cell adhesion molecule production	23	3	0.880106546319342	1
missMethyl_gometh	GO	hypomethylated	GO:0060353	BP	regulation of cell adhesion molecule production	20	3	0.824155092677203	1
missMethyl_gometh	GO	hypomethylated	GO:0060354	BP	negative regulation of cell adhesion molecule production	14	2	0.833978802993158	1
missMethyl_gometh	GO	hypomethylated	GO:0060355	BP	positive regulation of cell adhesion molecule production	5	1	0.687452735948672	1
missMethyl_gometh	GO	hypomethylated	GO:0060359	BP	response to ammonium ion	6	2	0.224932857262741	1
missMethyl_gometh	GO	hypomethylated	GO:0060363	BP	cranial suture morphogenesis	9	1	0.917675267026531	1
missMethyl_gometh	GO	hypomethylated	GO:0060364	BP	frontal suture morphogenesis	4	1	0.708377414336672	1
missMethyl_gometh	GO	hypomethylated	GO:0060366	BP	lambdoid suture morphogenesis	1	1	0.366084459507045	1
missMethyl_gometh	GO	hypomethylated	GO:0060367	BP	sagittal suture morphogenesis	1	1	0.366084459507045	1
missMethyl_gometh	GO	hypomethylated	GO:0060368	BP	regulation of Fc receptor mediated stimulatory signaling pathway	10	4	0.129372288161337	1
missMethyl_gometh	GO	hypomethylated	GO:0060369	BP	positive regulation of Fc receptor mediated stimulatory signaling pathway	5	3	0.0769783374241116	1
missMethyl_gometh	GO	hypomethylated	GO:0060370	BP	susceptibility to T cell mediated cytotoxicity	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060371	BP	regulation of atrial cardiac muscle cell membrane depolarization	10	5	0.0410531993529212	1
missMethyl_gometh	GO	hypomethylated	GO:0060372	BP	regulation of atrial cardiac muscle cell membrane repolarization	8	3	0.30890480756698	1
missMethyl_gometh	GO	hypomethylated	GO:0060373	BP	regulation of ventricular cardiac muscle cell membrane depolarization	8	3	0.172552459915461	1
missMethyl_gometh	GO	hypomethylated	GO:0060374	BP	mast cell differentiation	6	2	0.53511412254146	1
missMethyl_gometh	GO	hypomethylated	GO:0060375	BP	regulation of mast cell differentiation	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060376	BP	positive regulation of mast cell differentiation	1	0	0.999999999974123	1
missMethyl_gometh	GO	hypomethylated	GO:0060377	BP	negative regulation of mast cell differentiation	1	0	1.00000000001014	1
missMethyl_gometh	GO	hypomethylated	GO:0060378	BP	regulation of brood size	1	0	1.00000000001033	1
missMethyl_gometh	GO	hypomethylated	GO:0060379	BP	cardiac muscle cell myoblast differentiation	12	5	0.280526823833901	1
missMethyl_gometh	GO	hypomethylated	GO:0060380	BP	regulation of single-stranded telomeric DNA binding	1	0	0.999999999981922	1
missMethyl_gometh	GO	hypomethylated	GO:0060381	BP	positive regulation of single-stranded telomeric DNA binding	1	0	0.999999999981922	1
missMethyl_gometh	GO	hypomethylated	GO:0060382	BP	regulation of DNA strand elongation	17	1	0.942057805554808	1
missMethyl_gometh	GO	hypomethylated	GO:0060383	BP	positive regulation of DNA strand elongation	1	0	0.99999999995707	1
missMethyl_gometh	GO	hypomethylated	GO:0060384	BP	innervation	29	8	0.48421390922593	1
missMethyl_gometh	GO	hypomethylated	GO:0060385	BP	axonogenesis involved in innervation	9	2	0.695766664091972	1
missMethyl_gometh	GO	hypomethylated	GO:0060386	BP	synapse assembly involved in innervation	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060390	BP	regulation of SMAD protein signal transduction	80	18	0.474636495323853	1
missMethyl_gometh	GO	hypomethylated	GO:0060391	BP	positive regulation of SMAD protein signal transduction	40	10	0.41876267012559	1
missMethyl_gometh	GO	hypomethylated	GO:0060392	BP	negative regulation of SMAD protein signal transduction	39	6	0.849003591809014	1
missMethyl_gometh	GO	hypomethylated	GO:0060395	BP	SMAD protein signal transduction	97	23	0.461551124036286	1
missMethyl_gometh	GO	hypomethylated	GO:0060396	BP	growth hormone receptor signaling pathway	26	5	0.73087765554568	1
missMethyl_gometh	GO	hypomethylated	GO:0060397	BP	growth hormone receptor signaling pathway via JAK-STAT	11	1	0.947068005761526	1
missMethyl_gometh	GO	hypomethylated	GO:0060398	BP	regulation of growth hormone receptor signaling pathway	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060399	BP	positive regulation of growth hormone receptor signaling pathway	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060400	BP	negative regulation of growth hormone receptor signaling pathway	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060402	BP	calcium ion transport into cytosol	29	12	0.0434695666664768	1
missMethyl_gometh	GO	hypomethylated	GO:0060404	BP	axonemal microtubule depolymerization	1	0	1.0000000000386	1
missMethyl_gometh	GO	hypomethylated	GO:0060405	BP	regulation of penile erection	6	2	0.384273402619468	1
missMethyl_gometh	GO	hypomethylated	GO:0060406	BP	positive regulation of penile erection	4	1	0.614469263465783	1
missMethyl_gometh	GO	hypomethylated	GO:0060407	BP	negative regulation of penile erection	1	0	1.00000000001021	1
missMethyl_gometh	GO	hypomethylated	GO:0060411	BP	cardiac septum morphogenesis	74	14	0.957241441403626	1
missMethyl_gometh	GO	hypomethylated	GO:0060412	BP	ventricular septum morphogenesis	43	9	0.83789419951067	1
missMethyl_gometh	GO	hypomethylated	GO:0060413	BP	atrial septum morphogenesis	15	2	0.939207062603493	1
missMethyl_gometh	GO	hypomethylated	GO:0060414	BP	aorta smooth muscle tissue morphogenesis	6	2	0.416252203013807	1
missMethyl_gometh	GO	hypomethylated	GO:0060415	BP	muscle tissue morphogenesis	73	16	0.581950880671285	1
missMethyl_gometh	GO	hypomethylated	GO:0060416	BP	response to growth hormone	39	7	0.761942372683144	1
missMethyl_gometh	GO	hypomethylated	GO:0060419	BP	heart growth	99	29	0.168502188462882	1
missMethyl_gometh	GO	hypomethylated	GO:0060420	BP	regulation of heart growth	73	17	0.599828113351602	1
missMethyl_gometh	GO	hypomethylated	GO:0060421	BP	positive regulation of heart growth	42	11	0.51721948055216	1
missMethyl_gometh	GO	hypomethylated	GO:0060422	MF	peptidyl-dipeptidase inhibitor activity	1	0	0.999999999971473	1
missMethyl_gometh	GO	hypomethylated	GO:0060423	BP	foregut regionalization	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060424	BP	lung field specification	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060425	BP	lung morphogenesis	55	10	0.912017572674097	1
missMethyl_gometh	GO	hypomethylated	GO:0060426	BP	lung vasculature development	9	1	0.905003248544034	1
missMethyl_gometh	GO	hypomethylated	GO:0060427	BP	lung connective tissue development	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060428	BP	lung epithelium development	45	7	0.936037497117976	1
missMethyl_gometh	GO	hypomethylated	GO:0060429	BP	epithelium development	1232	286	0.176724815315175	1
missMethyl_gometh	GO	hypomethylated	GO:0060430	BP	lung saccule development	10	1	0.913285103027372	1
missMethyl_gometh	GO	hypomethylated	GO:0060431	BP	primary lung bud formation	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060432	BP	lung pattern specification process	1	0	1.00000000000115	1
missMethyl_gometh	GO	hypomethylated	GO:0060433	BP	bronchus development	11	3	0.575553301154842	1
missMethyl_gometh	GO	hypomethylated	GO:0060434	BP	bronchus morphogenesis	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060435	BP	bronchiole development	6	2	0.440180993861731	1
missMethyl_gometh	GO	hypomethylated	GO:0060436	BP	bronchiole morphogenesis	1	0	1.00000000000115	1
missMethyl_gometh	GO	hypomethylated	GO:0060437	BP	lung growth	6	1	0.723334680058103	1
missMethyl_gometh	GO	hypomethylated	GO:0060438	BP	trachea development	19	4	0.815636097869934	1
missMethyl_gometh	GO	hypomethylated	GO:0060439	BP	trachea morphogenesis	11	1	0.967676330112329	1
missMethyl_gometh	GO	hypomethylated	GO:0060440	BP	trachea formation	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060441	BP	epithelial tube branching involved in lung morphogenesis	30	5	0.932402672489193	1
missMethyl_gometh	GO	hypomethylated	GO:0060442	BP	branching involved in prostate gland morphogenesis	12	4	0.374949046066363	1
missMethyl_gometh	GO	hypomethylated	GO:0060443	BP	mammary gland morphogenesis	46	12	0.572975817097926	1
missMethyl_gometh	GO	hypomethylated	GO:0060444	BP	branching involved in mammary gland duct morphogenesis	23	7	0.40338288142021	1
missMethyl_gometh	GO	hypomethylated	GO:0060445	BP	branching involved in salivary gland morphogenesis	22	6	0.54059781004422	1
missMethyl_gometh	GO	hypomethylated	GO:0060447	BP	bud outgrowth involved in lung branching	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060448	BP	dichotomous subdivision of terminal units involved in lung branching	2	1	0.455749963189118	1
missMethyl_gometh	GO	hypomethylated	GO:0060449	BP	bud elongation involved in lung branching	7	1	0.861940941306275	1
missMethyl_gometh	GO	hypomethylated	GO:0060450	BP	positive regulation of hindgut contraction	1	0	0.999999999997965	1
missMethyl_gometh	GO	hypomethylated	GO:0060452	BP	positive regulation of cardiac muscle contraction	9	3	0.247387543679136	1
missMethyl_gometh	GO	hypomethylated	GO:0060453	BP	regulation of gastric acid secretion	6	1	0.8320770289658	1
missMethyl_gometh	GO	hypomethylated	GO:0060455	BP	negative regulation of gastric acid secretion	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060456	BP	positive regulation of digestive system process	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060457	BP	negative regulation of digestive system process	15	2	0.844889337528012	1
missMethyl_gometh	GO	hypomethylated	GO:0060458	BP	right lung development	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060459	BP	left lung development	2	1	0.461587979476868	1
missMethyl_gometh	GO	hypomethylated	GO:0060460	BP	left lung morphogenesis	1	1	0.194808993543604	1
missMethyl_gometh	GO	hypomethylated	GO:0060461	BP	right lung morphogenesis	1	0	1.00000000001271	1
missMethyl_gometh	GO	hypomethylated	GO:0060462	BP	lung lobe development	7	2	0.63068083748135	1
missMethyl_gometh	GO	hypomethylated	GO:0060463	BP	lung lobe morphogenesis	7	2	0.63068083748135	1
missMethyl_gometh	GO	hypomethylated	GO:0060465	BP	pharynx development	3	2	0.114503236142904	1
missMethyl_gometh	GO	hypomethylated	GO:0060466	BP	activation of meiosis involved in egg activation	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0060467	BP	negative regulation of fertilization	7	3	0.155735337264806	1
missMethyl_gometh	GO	hypomethylated	GO:0060468	BP	prevention of polyspermy	7	3	0.155735337264806	1
missMethyl_gometh	GO	hypomethylated	GO:0060470	BP	positive regulation of cytosolic calcium ion concentration involved in egg activation	1	0	1.00000000000368	1
missMethyl_gometh	GO	hypomethylated	GO:0060471	BP	cortical granule exocytosis	2	1	0.455128849798947	1
missMethyl_gometh	GO	hypomethylated	GO:0060473	CC	cortical granule	6	2	0.35539082101011	1
